@relation 'IM_auto-status_intelligibility-weka.filters.unsupervised.attribute.Remove-R105-118,121-weka.filters.unsupervised.attribute.Remove-R106-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.ChiSquaredAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 10-weka.filters.unsupervised.attribute.Remove-R3'

@attribute timeSinceLastOMsg numeric
@attribute log(lastOMsg) numeric
@attribute KBCountFeature(60) numeric
@attribute log(KBCountFeature(60)) numeric
@attribute KBCountFeature(30) numeric
@attribute log(KBCountFeature(30)) numeric
@attribute Focus {'out of focus','in focus'}
@attribute UserInputCountFeature(120) numeric
@attribute log(UserInputCountFeature(120)) numeric
@attribute _future_respondedWithin(60) {0,1}

@data
4,0.69897,165,2.220108,82,1.919078,'out of focus',797,2.902003,1
18,1.278754,85,1.934498,23,1.380211,'in focus',782,2.893762,1
28,1.462398,22,1.361728,9,1,'out of focus',521,2.717671,1
35,1.556303,22,1.361728,0,0,'in focus',591,2.772322,1
22,1.361728,4,0.69897,4,0.69897,'out of focus',848,2.928908,1
51,1.716003,73,1.869232,69,1.845098,'in focus',985,2.993877,1
29,1.477121,75,1.880814,3,0.60206,'out of focus',1604,3.205475,1
40,1.612784,51,1.716003,0,0,'out of focus',1723,3.236537,1
32,1.518514,88,1.94939,34,1.544068,'in focus',1574,3.197281,1
36,1.568202,114,2.060698,60,1.78533,'in focus',1594,3.202761,1
16,1.230449,119,2.079181,59,1.778151,'in focus',1650,3.217747,1
27,1.447158,147,2.170262,57,1.763428,'in focus',1143,3.058426,1
25,1.414973,63,1.80618,11,1.079181,'in focus',741,2.870404,1
4,0.69897,101,2.0086,90,1.959041,'in focus',417,2.621176,0
16,1.230449,98,1.995635,69,1.845098,'in focus',419,2.623249,0
32,1.518514,90,1.959041,0,0,'in focus',419,2.623249,0
38,1.591065,90,1.959041,0,0,'in focus',419,2.623249,0
72,1.863323,0,0,0,0,'in focus',419,2.623249,0
32,1.518514,17,1.255273,0,0,'out of focus',138,2.143015,1
11,1.079181,40,1.612784,40,1.612784,'out of focus',469,2.672098,1
5,0.778151,36,1.568202,26,1.431364,'in focus',1004,3.002166,1
22,1.361728,26,1.431364,26,1.431364,'in focus',987,2.994757,1
17,1.255273,65,1.819544,39,1.60206,'in focus',918,2.963316,1
48,1.690196,64,1.812913,0,0,'out of focus',892,2.950851,1
29,1.477121,66,1.826075,45,1.662758,'in focus',2018,3.305136,1
0,0,242,2.385606,153,2.187521,'in focus',1458,3.164055,1
42,1.633468,92,1.968483,0,0,'in focus',433,2.63749,1
61,1.792392,0,0,0,0,'in focus',338,2.5302,1
8,0.954243,57,1.763428,57,1.763428,'in focus',119,2.079181,1
8,0.954243,67,1.832509,67,1.832509,'in focus',1001,3.000868,1
6,0.845098,204,2.311754,91,1.963788,'in focus',948,2.977266,1
13,1.146128,268,2.429752,153,2.187521,'in focus',609,2.78533,1
5,0.778151,292,2.466868,146,2.167317,'in focus',548,2.739572,1
24,1.39794,116,2.068186,35,1.556303,'out of focus',1613,3.207904,1
50,1.70757,43,1.643453,0,0,'out of focus',1074,3.031408,1
55,1.748188,31,1.50515,0,0,'out of focus',1122,3.05038,1
46,1.672098,74,1.875061,0,0,'out of focus',721,2.858537,1
4,0.69897,129,2.113943,116,2.068186,'in focus',1003,3.001734,1
10,1.041393,131,2.120574,97,1.991226,'in focus',965,2.984977,1
22,1.361728,135,2.133539,34,1.544068,'in focus',580,2.764176,1
4310,3.634578,0,0,0,0,'out of focus',14,1.176091,0
28,1.462398,94,1.977724,15,1.20412,'out of focus',956,2.980912,1
7,0.90309,65,1.819544,58,1.770852,'out of focus',1171,3.068928,1
11,1.079181,92,1.968483,35,1.556303,'in focus',1045,3.019532,1
411,2.614897,64,1.812913,64,1.812913,'out of focus',1109,3.045323,1
9,1,121,2.08636,57,1.763428,'out of focus',1128,3.052694,0
34,1.544068,62,1.799341,0,0,'in focus',373,2.572872,1
38,1.591065,47,1.681241,0,0,'out of focus',1380,3.140194,1
104,2.021189,156,2.1959,148,2.173186,'out of focus',1380,3.140194,1
9,1,10,1.041393,10,1.041393,'in focus',268,2.429752,1
31,1.50515,34,1.544068,0,0,'in focus',295,2.471292,1
8,0.954243,35,1.556303,11,1.079181,'in focus',172,2.238046,1
14,1.176091,84,1.929419,73,1.869232,'in focus',245,2.390935,1
23,1.380211,128,2.11059,38,1.591065,'in focus',173,2.240549,1
1,0.30103,117,2.071882,10,1.041393,'in focus',163,2.214844,1
7,0.90309,113,2.056905,61,1.792392,'in focus',214,2.332438,1
13,1.146128,104,2.021189,85,1.934498,'in focus',238,2.378398,1
12,1.113943,88,1.94939,74,1.875061,'in focus',230,2.363612,1
33,1.531479,48,1.690196,0,0,'out of focus',222,2.348305,1
46,1.672098,53,1.732394,38,1.591065,'in focus',270,2.432969,1
0,0,75,1.880814,60,1.78533,'in focus',292,2.466868,1
10,1.041393,124,2.09691,92,1.968483,'in focus',352,2.547775,1
7,0.90309,189,2.278754,129,2.113943,'in focus',381,2.582063,1
17,1.255273,156,2.1959,68,1.838849,'in focus',346,2.540329,1
23,1.380211,143,2.158362,32,1.518514,'in focus',343,2.536558,1
40,1.612784,127,2.10721,23,1.380211,'in focus',351,2.546543,1
1,0.30103,118,2.075547,118,2.075547,'in focus',332,2.522444,1
28,1.462398,85,1.934498,12,1.113943,'in focus',262,2.419956,0
39,1.60206,85,1.934498,0,0,'out of focus',424,2.628389,0
107,2.033424,0,0,0,0,'out of focus',825,2.91698,1
146,2.167317,0,0,0,0,'in focus',857,2.933487,1
3,0.60206,50,1.70757,50,1.70757,'in focus',669,2.826075,1
22,1.361728,83,1.924279,33,1.531479,'out of focus',336,2.52763,1
14,1.176091,29,1.477121,23,1.380211,'out of focus',577,2.761928,1
8177,3.912647,6,0.845098,0,0,'out of focus',1085,3.03583,1
45,1.662758,157,2.198657,87,1.944483,'out of focus',1013,3.006038,1
11,1.079181,83,1.924279,40,1.612784,'in focus',1171,3.068928,1
12,1.113943,97,1.991226,30,1.491362,'in focus',1125,3.051538,1
34,1.544068,30,1.491362,0,0,'out of focus',1422,3.153205,1
113,2.056905,101,2.0086,0,0,'out of focus',1480,3.170555,1
79,1.90309,0,0,0,0,'out of focus',357,2.553883,1
79,1.90309,0,0,0,0,'out of focus',357,2.553883,1
68105,4.833185,0,0,0,0,'out of focus',0,0,0
68229,4.833975,6,0.845098,4,0.69897,'out of focus',534,2.728354,0
16,1.230449,76,1.886491,59,1.778151,'out of focus',616,2.790285,1
8,0.954243,113,2.056905,56,1.755875,'in focus',882,2.945961,1
3,0.60206,123,2.093422,93,1.973128,'in focus',921,2.964731,1
161,2.209515,0,0,0,0,'in focus',0,0,1
35,1.556303,42,1.633468,0,0,'out of focus',42,1.633468,0
31,1.50515,147,2.170262,0,0,'out of focus',550,2.741152,1
128,2.11059,1,0.30103,0,0,'out of focus',2074,3.317018,1
22,1.361728,74,1.875061,74,1.875061,'out of focus',1830,3.262688,1
7723,3.887842,0,0,0,0,'out of focus',0,0,0
21,1.342423,28,1.462398,10,1.041393,'out of focus',301,2.480007,1
49,1.69897,2,0.477121,0,0,'out of focus',1962,3.29292,0
66,1.826075,0,0,0,0,'in focus',1781,3.250908,0
6,0.845098,43,1.643453,39,1.60206,'out of focus',335,2.526339,1
39,1.60206,39,1.60206,0,0,'out of focus',958,2.981819,1
6,0.845098,52,1.724276,48,1.690196,'out of focus',1433,3.156549,0
1,0.30103,137,2.139879,37,1.579784,'in focus',1185,3.074085,1
26,1.431364,92,1.968483,1,0.30103,'in focus',546,2.737987,1
8,0.954243,54,1.740363,22,1.361728,'in focus',451,2.655138,1
232,2.367356,0,0,0,0,'out of focus',52,1.724276,0
123,2.093422,121,2.08636,74,1.875061,'out of focus',3782,3.577836,1
4293,3.632862,0,0,0,0,'out of focus',680,2.833147,0
34,1.544068,84,1.929419,0,0,'out of focus',238,2.378398,1
7,0.90309,39,1.60206,39,1.60206,'in focus',320,2.506505,1
9,1,69,1.845098,69,1.845098,'in focus',301,2.480007,1
1,0.30103,121,2.08636,82,1.919078,'in focus',347,2.541579,1
4,0.69897,123,2.093422,65,1.819544,'in focus',334,2.525045,1
19,1.30103,83,1.924279,71,1.857333,'in focus',570,2.756636,1
12,1.113943,110,2.045323,27,1.447158,'in focus',283,2.453318,1
16,1.230449,99,2,33,1.531479,'in focus',283,2.453318,1
1,0.30103,124,2.09691,29,1.477121,'in focus',246,2.392697,1
1,0.30103,132,2.123852,79,1.90309,'in focus',228,2.359835,1
5,0.778151,112,2.053078,79,1.90309,'in focus',212,2.32838,1
15,1.20412,130,2.117271,51,1.716003,'in focus',258,2.4133,1
17,1.255273,104,2.021189,56,1.755875,'in focus',245,2.390935,1
10,1.041393,141,2.152288,45,1.662758,'in focus',271,2.434569,1
13,1.146128,133,2.127105,45,1.662758,'in focus',271,2.434569,1
5,0.778151,222,2.348305,169,2.230449,'in focus',337,2.528917,1
52656,4.721456,0,0,0,0,'out of focus',16,1.230449,0
13,1.146128,3,0.60206,3,0.60206,'in focus',279,2.447158,0
23,1.380211,127,2.10721,17,1.255273,'in focus',133,2.127105,1
4,0.69897,176,2.247973,167,2.225309,'in focus',310,2.49276,1
2,0.477121,184,2.267172,110,2.045323,'out of focus',318,2.503791,0
10556,4.023541,0,0,0,0,'out of focus',382,2.583199,1
1,0.30103,14,1.176091,14,1.176091,'out of focus',482,2.683947,1
7,0.90309,131,2.120574,128,2.11059,'in focus',715,2.854913,1
39,1.60206,69,1.845098,0,0,'out of focus',399,2.60206,1
3667,3.564429,118,2.075547,118,2.075547,'out of focus',494,2.694605,1
10,1.041393,166,2.222716,77,1.892095,'out of focus',821,2.914872,1
6,0.845098,148,2.173186,44,1.653213,'in focus',436,2.640481,1
35,1.556303,59,1.778151,0,0,'in focus',587,2.769377,1
23,1.380211,175,2.245513,32,1.518514,'in focus',463,2.666518,1
7,0.90309,140,2.149219,44,1.653213,'out of focus',508,2.706718,0
6,0.845098,45,1.662758,45,1.662758,'in focus',416,2.620136,1
41,1.623249,89,1.954243,0,0,'in focus',390,2.592177,1
47,1.681241,42,1.633468,0,0,'out of focus',278,2.445604,1
59,1.778151,23,1.380211,18,1.278754,'in focus',352,2.547775,1
6,0.845098,39,1.60206,39,1.60206,'in focus',373,2.572872,1
21,1.342423,135,2.133539,96,1.986772,'in focus',415,2.619093,1
2504,3.398808,0,0,0,0,'out of focus',14,1.176091,0
2509,3.399674,0,0,0,0,'out of focus',14,1.176091,0
7,0.90309,38,1.591065,38,1.591065,'in focus',200,2.303196,1
11815,4.07247,0,0,0,0,'out of focus',1748,3.24279,0
15473,4.189603,0,0,0,0,'out of focus',1748,3.24279,0
25,1.414973,38,1.591065,19,1.30103,'in focus',1110,3.045714,1
62541,4.796172,0,0,0,0,'out of focus',891,2.950365,1
3,0.60206,21,1.342423,21,1.342423,'in focus',979,2.991226,1
42,1.633468,54,1.740363,0,0,'out of focus',590,2.771587,1
1,0.30103,21,1.342423,11,1.079181,'in focus',506,2.705008,1
9,1,16,1.230449,16,1.230449,'in focus',383,2.584331,1
22,1.361728,282,2.451786,113,2.056905,'out of focus',1110,3.045714,1
326329,5.513657,0,0,0,0,'out of focus',1157,3.063709,1
22,1.361728,85,1.934498,46,1.672098,'out of focus',1477,3.169674,1
0,0,85,1.934498,16,1.230449,'in focus',1552,3.191171,1
1,0.30103,96,1.986772,86,1.939519,'out of focus',1448,3.161068,1
5,0.778151,102,2.012837,92,1.968483,'in focus',1564,3.194514,1
9,1,121,2.08636,83,1.924279,'out of focus',1372,3.137671,1
3,0.60206,82,1.919078,53,1.732394,'out of focus',1330,3.124178,1
3034,3.482159,184,2.267172,0,0,'out of focus',4237,3.627161,1
34,1.544068,31,1.50515,0,0,'out of focus',4675,3.669875,1
13,1.146128,53,1.732394,53,1.732394,'in focus',2413,3.382737,1
3,0.60206,103,2.017033,50,1.70757,'in focus',2012,3.303844,1
5,0.778151,142,2.155336,121,2.08636,'in focus',1505,3.177825,1
44,1.653213,144,2.161368,68,1.838849,'in focus',879,2.944483,1
15,1.20412,96,1.986772,74,1.875061,'in focus',854,2.931966,1
18,1.278754,105,2.025306,50,1.70757,'out of focus',922,2.965202,1
1454,3.162863,187,2.274158,58,1.770852,'out of focus',785,2.895423,1
4,0.69897,154,2.190332,44,1.653213,'in focus',881,2.945469,1
192,2.285557,184,2.267172,72,1.863323,'out of focus',5057,3.703979,1
10,1.041393,173,2.240549,5,0.778151,'in focus',4520,3.655235,1
6,0.845098,34,1.544068,34,1.544068,'in focus',313,2.49693,1
8,0.954243,88,1.94939,88,1.94939,'in focus',367,2.565848,1
5,0.778151,120,2.082785,84,1.929419,'in focus',399,2.60206,1
23,1.380211,159,2.20412,35,1.556303,'in focus',527,2.722634,1
131,2.120574,8,0.954243,0,0,'out of focus',1291,3.111263,1
4912,3.691347,0,0,0,0,'out of focus',0,0,1
271,2.434569,0,0,0,0,'out of focus',768,2.885926,1
40,1.612784,90,1.959041,0,0,'in focus',556,2.745855,1
147,2.170262,48,1.690196,0,0,'out of focus',786,2.895975,0
8,0.954243,54,1.740363,53,1.732394,'out of focus',861,2.935507,1
22,1.361728,350,2.545307,192,2.285557,'in focus',860,2.935003,1
29,1.477121,348,2.542825,185,2.269513,'in focus',821,2.914872,1
34,1.544068,168,2.227887,0,0,'in focus',366,2.564666,1
24,1.39794,50,1.70757,43,1.643453,'out of focus',275,2.440909,0
232,2.367356,229,2.361728,135,2.133539,'out of focus',1296,3.11294,1
14,1.176091,176,2.247973,41,1.623249,'out of focus',1149,3.060698,1
164,2.217484,13,1.146128,9,1,'out of focus',3916,3.592954,1
5,0.778151,12,1.113943,3,0.60206,'out of focus',3641,3.56134,1
18,1.278754,12,1.113943,3,0.60206,'in focus',3135,3.496376,1
0,0,22,1.361728,13,1.146128,'in focus',2779,3.444045,1
764,2.883661,0,0,0,0,'out of focus',13,1.146128,1
786,2.895975,1,0.30103,1,0.30103,'in focus',87,1.944483,1
68,1.838849,0,0,0,0,'in focus',93,1.973128,1
87,1.944483,32,1.518514,32,1.518514,'in focus',125,2.100371,1
22,1.361728,48,1.690196,44,1.653213,'in focus',55,1.748188,1
36,1.568202,48,1.690196,0,0,'in focus',52,1.724276,1
2,0.477121,69,1.845098,21,1.342423,'in focus',73,1.869232,1
21,1.342423,21,1.342423,21,1.342423,'in focus',69,1.845098,1
15,1.20412,118,2.075547,111,2.049218,'in focus',152,2.184691,1
23,1.380211,143,2.158362,34,1.544068,'out of focus',299,2.477121,0
12,1.113943,72,1.863323,72,1.863323,'in focus',819,2.913814,1
4,0.69897,146,2.167317,143,2.158362,'in focus',893,2.951338,1
15,1.20412,162,2.212188,66,1.826075,'in focus',784,2.89487,1
20,1.322219,162,2.212188,37,1.579784,'in focus',784,2.89487,1
16,1.230449,107,2.033424,70,1.851258,'in focus',642,2.808211,1
6,0.845098,194,2.290035,129,2.113943,'in focus',419,2.623249,1
3,0.60206,183,2.264818,110,2.045323,'in focus',369,2.568202,1
7,0.90309,100,2.004321,89,1.954243,'in focus',1542,3.188366,1
3,0.60206,211,2.326336,111,2.049218,'in focus',1023,3.0103,1
18,1.278754,212,2.32838,135,2.133539,'in focus',954,2.980003,1
1,0.30103,189,2.278754,88,1.94939,'in focus',965,2.984977,1
7,0.90309,178,2.252853,67,1.832509,'in focus',931,2.969416,1
2175,3.337659,0,0,0,0,'out of focus',0,0,0
2200,3.34262,0,0,0,0,'out of focus',0,0,0
2220,3.346549,0,0,0,0,'out of focus',0,0,0
2266,3.355452,0,0,0,0,'out of focus',0,0,0
2268,3.355835,0,0,0,0,'out of focus',0,0,0
2470,3.392873,25,1.414973,24,1.39794,'out of focus',1595,3.203033,1
2,0.477121,46,1.672098,45,1.662758,'in focus',1420,3.152594,1
6,0.845098,108,2.037427,92,1.968483,'in focus',1246,3.095866,1
8,0.954243,113,2.056905,92,1.968483,'in focus',1251,3.097604,1
5,0.778151,146,2.167317,95,1.982271,'in focus',1292,3.111599,1
387,2.588832,0,0,0,0,'out of focus',16,1.230449,0
6265,3.79699,0,0,0,0,'out of focus',0,0,0
134,2.130334,0,0,0,0,'out of focus',16,1.230449,0
0,0,77,1.892095,77,1.892095,'out of focus',278,2.445604,0
7,0.90309,77,1.892095,77,1.892095,'out of focus',362,2.559907,1
17,1.255273,55,1.748188,54,1.740363,'in focus',966,2.985426,1
11,1.079181,55,1.748188,55,1.748188,'in focus',961,2.983175,1
47,1.681241,63,1.80618,0,0,'out of focus',525,2.720986,1
8,0.954243,58,1.770852,58,1.770852,'out of focus',523,2.719331,0
12,1.113943,34,1.544068,34,1.544068,'in focus',1345,3.129045,1
16,1.230449,141,2.152288,52,1.724276,'in focus',639,2.80618,1
7,0.90309,123,2.093422,15,1.20412,'out of focus',794,2.900367,1
17,1.255273,79,1.90309,14,1.176091,'out of focus',1157,3.063709,1
14,1.176091,102,2.012837,88,1.94939,'in focus',1091,3.038223,1
5,0.778151,129,2.113943,80,1.908485,'out of focus',1439,3.158362,1
23,1.380211,80,1.908485,27,1.447158,'out of focus',1777,3.249932,1
7,0.90309,72,1.863323,72,1.863323,'in focus',1558,3.192846,1
4,0.69897,96,1.986772,96,1.986772,'in focus',1475,3.169086,1
14,1.176091,150,2.178977,78,1.897627,'in focus',1370,3.137037,1
3,0.60206,147,2.170262,40,1.612784,'out of focus',1435,3.157154,0
415,2.619093,0,0,0,0,'out of focus',2402,3.380754,1
420,2.624282,0,0,0,0,'out of focus',2300,3.361917,1
12,1.113943,4,0.69897,4,0.69897,'out of focus',2404,3.381115,1
15,1.20412,49,1.69897,45,1.662758,'out of focus',1863,3.270446,1
348,2.542825,6,0.845098,3,0.60206,'out of focus',2251,3.352568,1
6,0.845098,23,1.380211,22,1.361728,'out of focus',1985,3.297979,0
113,2.056905,0,0,0,0,'out of focus',44,1.653213,1
66,1.826075,0,0,0,0,'out of focus',997,2.999131,1
47,1.681241,55,1.748188,0,0,'in focus',528,2.723456,1
10,1.041393,76,1.886491,76,1.886491,'in focus',360,2.557507,1
13,1.146128,76,1.886491,76,1.886491,'in focus',360,2.557507,1
25831,4.412158,0,0,0,0,'out of focus',1469,3.167317,1
21,1.342423,114,2.060698,48,1.690196,'out of focus',1203,3.080626,1
1211,3.083503,0,0,0,0,'out of focus',16,1.230449,0
440,2.644439,260,2.416641,181,2.260071,'out of focus',508,2.706718,1
233,2.369216,0,0,0,0,'out of focus',928,2.968016,1
98,1.995635,0,0,0,0,'out of focus',1537,3.186956,1
115,2.064458,0,0,0,0,'in focus',1559,3.193125,1
8,0.954243,70,1.851258,70,1.851258,'in focus',1545,3.189209,1
14,1.176091,111,2.049218,22,1.361728,'out of focus',1320,3.120903,1
10,1.041393,89,1.954243,77,1.892095,'out of focus',1169,3.068186,0
11,1.079181,58,1.770852,12,1.113943,'in focus',1362,3.134496,1
17,1.255273,88,1.94939,43,1.643453,'in focus',1393,3.144263,1
1,0.30103,106,2.029384,61,1.792392,'in focus',1411,3.149835,1
3,0.60206,106,2.029384,61,1.792392,'in focus',1411,3.149835,1
8,0.954243,106,2.029384,60,1.78533,'in focus',1411,3.149835,1
19,1.30103,74,1.875061,49,1.69897,'in focus',1411,3.149835,1
3,0.60206,67,1.832509,29,1.477121,'out of focus',1417,3.151676,1
19,1.30103,55,1.748188,6,0.845098,'in focus',1591,3.201943,1
26,1.431364,55,1.748188,6,0.845098,'in focus',1594,3.202761,1
27,1.447158,55,1.748188,6,0.845098,'in focus',1594,3.202761,1
30,1.491362,58,1.770852,6,0.845098,'in focus',1598,3.203848,1
22,1.361728,126,2.103804,120,2.082785,'in focus',919,2.963788,1
4,0.69897,155,2.193125,139,2.146128,'in focus',583,2.766413,1
5,0.778151,160,2.206826,144,2.161368,'in focus',573,2.758912,1
16,1.230449,194,2.290035,51,1.716003,'in focus',974,2.989005,1
55,1.748188,23,1.380211,0,0,'out of focus',2376,3.376029,1
61,1.792392,32,1.518514,22,1.361728,'in focus',2468,3.392521,1
2,0.477121,71,1.857333,61,1.792392,'out of focus',2564,3.409087,1
14,1.176091,63,1.80618,63,1.80618,'in focus',2667,3.426186,1
20,1.322219,86,1.939519,53,1.732394,'in focus',2447,3.388811,1
10,1.041393,89,1.954243,28,1.462398,'in focus',2182,3.339054,1
17,1.255273,89,1.954243,28,1.462398,'in focus',2120,3.326541,1
20,1.322219,89,1.954243,28,1.462398,'in focus',1944,3.28892,1
24,1.39794,88,1.94939,26,1.431364,'in focus',1723,3.236537,1
32,1.518514,47,1.681241,7,0.90309,'in focus',1496,3.175222,1
6,0.845098,39,1.60206,11,1.079181,'in focus',1303,3.115278,1
11,1.079181,39,1.60206,11,1.079181,'in focus',1160,3.064832,1
16,1.230449,42,1.633468,14,1.176091,'in focus',1069,3.029384,1
12,1.113943,90,1.959041,83,1.924279,'in focus',874,2.942008,1
8,0.954243,92,1.968483,81,1.913814,'in focus',625,2.796574,1
10,1.041393,92,1.968483,81,1.913814,'in focus',625,2.796574,1
3,0.60206,117,2.071882,69,1.845098,'in focus',496,2.696356,1
7,0.90309,118,2.075547,37,1.579784,'in focus',366,2.564666,1
34,1.544068,37,1.579784,0,0,'in focus',129,2.113943,1
38,1.591065,37,1.579784,0,0,'in focus',129,2.113943,1
5,0.778151,68,1.838849,46,1.672098,'in focus',175,2.245513,1
7,0.90309,58,1.770852,46,1.672098,'in focus',175,2.245513,1
11,1.079181,58,1.770852,46,1.672098,'in focus',175,2.245513,1
21,1.342423,97,1.991226,48,1.690196,'out of focus',647,2.811575,1
9,1,120,2.082785,67,1.832509,'out of focus',990,2.996074,1
12,1.113943,119,2.079181,71,1.857333,'out of focus',1086,3.03623,1
23,1.380211,135,2.133539,110,2.045323,'out of focus',1209,3.082785,1
28,1.462398,135,2.133539,73,1.869232,'in focus',1262,3.101403,1
1,0.30103,172,2.238046,101,2.0086,'in focus',1227,3.089198,1
4,0.69897,172,2.238046,101,2.0086,'in focus',1226,3.088845,1
3,0.60206,171,2.235528,58,1.770852,'out of focus',1299,3.113943,1
10,1.041393,126,2.103804,56,1.755875,'out of focus',1409,3.149219,1
23,1.380211,120,2.082785,19,1.30103,'in focus',1667,3.222196,1
41,1.623249,69,1.845098,0,0,'out of focus',1717,3.235023,1
45,1.662758,69,1.845098,0,0,'out of focus',1658,3.219846,1
54,1.740363,25,1.414973,0,0,'in focus',1672,3.223496,1
2082,3.318689,518,2.715167,280,2.448706,'out of focus',951,2.978637,1
6,0.845098,367,2.565848,123,2.093422,'in focus',868,2.93902,1
2,0.477121,316,2.501059,103,2.017033,'in focus',749,2.875061,1
12,1.113943,202,2.307496,95,1.982271,'in focus',683,2.835056,1
10,1.041393,138,2.143015,47,1.681241,'out of focus',359,2.556303,0
17,1.255273,138,2.143015,26,1.431364,'out of focus',516,2.713491,0
32,1.518514,237,2.376577,144,2.161368,'out of focus',633,2.802089,1
7,0.90309,363,2.561101,105,2.025306,'in focus',859,2.934498,1
10,1.041393,211,2.326336,107,2.033424,'out of focus',936,2.97174,0
27,1.447158,370,2.569374,210,2.324282,'out of focus',949,2.977724,0
88,1.94939,604,2.781755,338,2.5302,'out of focus',1238,3.093071,1
97,1.991226,598,2.777427,306,2.487138,'out of focus',1273,3.105169,1
102,2.012837,552,2.742725,280,2.448706,'in focus',1254,3.098644,1
132,2.123852,46,1.672098,1,0.30103,'out of focus',3449,3.537819,0
3455,3.538574,0,0,0,0,'out of focus',557,2.746634,1
91,1.963788,110,2.045323,110,2.045323,'out of focus',2578,3.411451,1
101,2.0086,162,2.212188,162,2.212188,'out of focus',2211,3.344785,1
3,0.60206,333,2.523746,89,1.954243,'out of focus',2124,3.327359,1
17,1.255273,54,1.740363,26,1.431364,'out of focus',2803,3.447778,0
12,1.113943,12,1.113943,12,1.113943,'out of focus',1767,3.247482,1
4,0.69897,31,1.50515,31,1.50515,'in focus',1935,3.286905,1
8,0.954243,49,1.69897,44,1.653213,'in focus',1953,3.290925,1
10,1.041393,79,1.90309,64,1.812913,'in focus',1983,3.297542,1
16,1.230449,92,1.968483,61,1.792392,'in focus',1996,3.300378,1
33,1.531479,68,1.838849,1,0.30103,'out of focus',2721,3.434888,1
17,1.255273,49,1.69897,24,1.39794,'out of focus',2271,3.356408,1
25,1.414973,66,1.826075,42,1.633468,'in focus',2378,3.376394,1
1,0.30103,69,1.845098,21,1.342423,'out of focus',2568,3.409764,1
27,1.447158,67,1.832509,25,1.414973,'out of focus',3051,3.484585,1
38,1.591065,43,1.643453,18,1.278754,'in focus',3166,3.500648,1
16,1.230449,85,1.934498,69,1.845098,'out of focus',2504,3.398808,1
7,0.90309,101,2.0086,47,1.681241,'in focus',2422,3.384353,1
3,0.60206,132,2.123852,63,1.80618,'out of focus',2301,3.362105,1
2,0.477121,197,2.296665,141,2.152288,'out of focus',1480,3.170555,1
